make;model;priceUSD;mileage(kilometers);fuel_type;volume(cm3);segment;length;width;columna_fecha
lada-vaz;granta;6900;30000.0;petrol;1600.0;B;4.0;1.9000000000000001;23/06/2020
lada-vaz;granta;1700;88000.0;petrol;1600.0;B;4.6999999999999975;2.2;14/06/2021
lada-vaz;granta;4200;8600.0;petrol;1600.0;B;5.499999999999995;2.1000000000000005;30/03/2019
lexus;gs;11700;210000.0;petrol;3500.0;E;4.399999999999999;1.9000000000000001;26/10/2016
lexus;gs;5999;350000.0;petrol;3000.0;E;7.299999999999988;1.7;25/01/2015
lexus;gs;14200;196000.0;petrol;3500.0;E;5.699999999999994;2.3000000000000007;31/03/2017
lexus;gs;11500;205000.0;petrol;3000.0;E;6.599999999999991;2.2;27/12/2021
lexus;gs;2800;111111.0;petrol;3000.0;E;5.099999999999996;1.9000000000000001;31/03/2016
lexus;gs;11200;145000.0;petrol;3000.0;E;5.399999999999995;1.8;04/12/2017
lexus;gs;13000;202000.0;petrol;3500.0;E;4.399999999999999;2.3000000000000007;23/01/2021
lexus;gs;12500;170000.0;petrol;3000.0;E;7.199999999999989;2.4000000000000004;06/12/2020
lexus;gs;11550;240500.0;petrol;3000.0;E;6.89999999999999;2.2;26/11/2016
lexus;gs;27000;160000.0;petrol;3500.0;E;5.699999999999994;1.8;16/03/2017
lexus;gs;21200;147000.0;petrol;2500.0;E;5.199999999999996;2.2;22/07/2017
lexus;gs;5555;300000.0;petrol;3000.0;E;4.899999999999997;1.7;26/12/2019
lexus;gs;25500;126700.0;petrol;3500.0;E;7.399999999999988;1.9000000000000001;18/09/2020
lexus;gs;24300;139410.0;petrol;2500.0;E;7.399999999999988;2.2;06/06/2015
lexus;gs;22950;101000.0;petrol;3500.0;E;7.099999999999989;2.0;11/12/2015
lexus;gs;12200;243000.0;petrol;3500.0;E;4.499999999999998;2.2;22/06/2021
lexus;gs;10950;208980.0;petrol;3000.0;E;4.299999999999999;1.7;13/12/2015
lexus;gs;19100;124000.0;petrol;3500.0;E;7.499999999999988;2.0;18/11/2015
lexus;gs;7888;289681.2;petrol;4000.0;E;7.199999999999989;2.1000000000000005;16/07/2019
lexus;gs;14500;184000.0;petrol;3500.0;E;5.299999999999995;2.4000000000000004;02/03/2021
lexus;gs;24990;68000.0;petrol;2500.0;E;5.299999999999995;2.3000000000000007;26/02/2015
lexus;gs;12500;242000.0;petrol;3500.0;E;6.999999999999989;2.3000000000000007;01/04/2021
lexus;gs;24000;167000.0;petrol;3500.0;E;6.69999999999999;2.2;04/07/2021
lexus;gs;19900;112000.0;petrol;2500.0;E;5.499999999999995;2.2;24/12/2017
lexus;gs;27500;150.0;petrol;3500.0;E;6.599999999999991;2.2;15/03/2021
lexus;gs;12000;127000.0;petrol;3000.0;E;5.099999999999996;1.7;28/01/2015
lexus;gs;9550;245000.0;petrol;3000.0;E;5.899999999999993;1.8;30/11/2018
lexus;gs;12300;115000.0;petrol;3000.0;E;6.69999999999999;1.9000000000000001;22/12/2016
lexus;gs;25900;177000.0;petrol;3500.0;E;6.69999999999999;1.9000000000000001;04/03/2018
lexus;gs;10950;252000.0;petrol;3000.0;E;6.3999999999999915;2.3000000000000007;18/06/2017
lexus;gs;12700;210000.0;petrol;3000.0;E;5.599999999999994;1.7;28/05/2016
lexus;gs;26000;146000.0;petrol;3500.0;E;5.599999999999994;2.1000000000000005;10/08/2017
lexus;gs;11500;155000.0;petrol;3500.0;E;5.899999999999993;2.0;07/07/2021
lexus;gs;11500;180000.0;petrol;3000.0;E;6.89999999999999;2.0;19/05/2017
lexus;gs;11450;108200.0;petrol;3000.0;E;7.299999999999988;2.3000000000000007;23/06/2018
lexus;gs;6700;386241.6;petrol;3000.0;E;7.099999999999989;2.1000000000000005;14/02/2020
lexus;gs;16750;178305.21596;petrol;3500.0;E;4.199999999999999;2.0;17/10/2020
lexus;gs;12850;139000.0;petrol;3500.0;E;6.89999999999999;2.3000000000000007;04/10/2016
lexus;gs;10300;285000.0;petrol;3000.0;E;7.599999999999987;2.4000000000000004;15/01/2018
lexus;gs;13900;170150.0;petrol;3500.0;E;6.69999999999999;1.8;01/08/2019
lexus;gs;23990;161000.0;petrol;3500.0;E;7.7999999999999865;1.9000000000000001;19/03/2021
lexus;gs;12400;172000.0;petrol;3000.0;E;4.599999999999998;2.0;31/03/2016
lexus;gs;23250;167900.0;petrol;3500.0;E;4.499999999999998;2.0;25/01/2021
lexus;gs;11200;170000.0;petrol;3500.0;E;7.7999999999999865;1.9000000000000001;05/09/2017
lexus;gs;10433;203000.0;petrol;3500.0;E;7.699999999999987;2.1000000000000005;18/10/2020
lexus;gs;17000;146000.0;petrol;3500.0;E;5.099999999999996;1.8;01/02/2016
lexus;gs;13990;153000.0;petrol;3500.0;E;5.099999999999996;2.0;12/09/2021
lexus;gs;11900;289681.2;petrol;3500.0;E;7.299999999999988;2.4000000000000004;30/05/2017
lexus;gs;14900;188000.0;petrol;3500.0;E;7.599999999999987;1.8;25/07/2017
lexus;gs;7700;200000.0;petrol;3000.0;E;7.399999999999988;1.8;17/05/2020
lexus;gs;12500;251000.0;petrol;3500.0;E;7.399999999999988;2.2;02/06/2016
lexus;gs;13990;189000.0;petrol;3500.0;E;4.399999999999999;1.9000000000000001;24/10/2020
lexus;gs;10500;240000.0;petrol;3000.0;E;5.299999999999995;1.9000000000000001;11/04/2019
lexus;gs;12300;167835.0;petrol;3500.0;E;5.399999999999995;1.7;04/09/2017
lexus;gs;25000;159000.0;petrol;3500.0;E;4.199999999999999;1.7;29/10/2019
lexus;gs;23490;105000.0;petrol;2500.0;E;4.6999999999999975;2.2;10/02/2017
lexus;gs;10850;279000.0;petrol;3000.0;E;7.099999999999989;1.7;14/08/2015
lexus;gs;11300;244000.0;petrol;3000.0;E;5.899999999999993;1.7;05/11/2017
lexus;gs;24600;117000.0;petrol;3500.0;E;4.899999999999997;1.8;13/10/2019
lexus;gx;25500;178000.0;petrol;4600.0;J;5.599999999999994;2.3000000000000007;21/03/2021
lexus;gx;23500;225307.6;petrol;4600.0;J;5.999999999999993;2.4000000000000004;02/03/2019
lexus;gx;21000;261000.0;petrol;4700.0;J;7.399999999999988;2.4000000000000004;27/01/2020
lexus;gx;27000;246229.02;petrol;4600.0;J;5.799999999999994;2.0;16/01/2016
lexus;gx;17600;159517.7808;petrol;4700.0;J;6.299999999999992;2.4000000000000004;24/09/2021
lexus;gx;40000;100000.0;petrol;4600.0;J;6.89999999999999;1.7;07/01/2016
lexus;gx;45700;76000.0;petrol;4600.0;J;5.199999999999996;1.7;12/12/2016
lexus;gx;33940;193523.135;petrol;4600.0;J;4.0;1.8;15/10/2015
lexus;gx;42000;60000.0;petrol;4600.0;J;7.299999999999988;1.9000000000000001;20/06/2015
lexus;gx;14100;170000.0;petrol;4700.0;J;6.69999999999999;2.2;21/10/2015
lexus;gx;15500;246000.0;petrol;4700.0;J;6.499999999999991;1.7;03/07/2018
lexus;gx;29947;134000.0;petrol;4600.0;J;4.199999999999999;2.2;11/01/2019
lexus;gx;43000;125000.0;petrol;4600.0;J;7.199999999999989;1.8;26/08/2019
lexus;gx;14300;270.36912;petrol;4700.0;J;7.499999999999988;2.2;27/07/2018
lexus;gx;59500;40000.0;petrol;4600.0;J;7.499999999999988;2.1000000000000005;02/04/2021
lexus;gx;15000;2222.0;petrol;4664.0;J;5.699999999999994;1.8;24/11/2018
hyundai;h-1-starex;6000;295000.0;diesel;2500.0;M;4.599999999999998;2.0;19/06/2016
hyundai;h-1-starex;8200;315000.0;diesel;2500.0;M;5.099999999999996;2.1000000000000005;27/01/2018
hyundai;h-1-starex;13400;225000.0;diesel;2500.0;M;6.69999999999999;1.7;19/04/2017
hyundai;h-1-starex;11500;250000.0;diesel;2500.0;M;6.0999999999999925;2.2;15/08/2016
hyundai;h-1-starex;14000;5000.0;diesel;2500.0;M;4.799999999999997;2.0;27/06/2015
hyundai;h-1-starex;12000;145000.0;diesel;2500.0;M;4.0;2.3000000000000007;14/02/2015
hyundai;h-1-starex;5600;210000.0;diesel;2500.0;M;4.199999999999999;2.0;11/08/2016
hyundai;h-1-starex;11700;135000.0;diesel;2500.0;M;6.0999999999999925;2.3000000000000007;21/05/2019
hyundai;h-1-starex;16500;136300.0;diesel;2500.0;M;4.299999999999999;1.9000000000000001;29/08/2016
hyundai;h-1-starex;7200;246000.0;diesel;2500.0;M;5.699999999999994;1.9000000000000001;04/11/2021
hyundai;h-1-starex;3300;413000.0;diesel;2500.0;M;4.0;2.3000000000000007;20/04/2021
hyundai;h-1-starex;10700;190000.0;diesel;2500.0;M;5.999999999999993;1.9000000000000001;02/06/2017
hyundai;h-1-starex;1200;350000.0;petrol;2400.0;M;4.1;2.0;01/11/2015
hyundai;h-1-starex;11000;308000.0;diesel;2400.0;M;4.299999999999999;2.0;25/09/2015
hyundai;h-1-starex;11500;240000.0;diesel;2500.0;M;5.999999999999993;1.9000000000000001;23/10/2017
hyundai;h-1-starex;17000;136500.0;diesel;2500.0;M;4.0;2.2;26/06/2017
hyundai;h-1-starex;6500;240000.0;diesel;2500.0;M;4.899999999999997;1.7;09/04/2017
hyundai;h-1-starex;11900;224000.0;diesel;2500.0;M;6.0999999999999925;1.7;14/12/2018
hyundai;h-1-starex;17500;102000.0;diesel;2500.0;M;4.6999999999999975;2.1000000000000005;23/06/2019
hyundai;h-1-starex;9500;210000.0;diesel;2500.0;M;6.0999999999999925;1.7;17/01/2019
hyundai;h-1-starex;14500;220000.0;diesel;2500.0;M;6.0999999999999925;2.4000000000000004;10/12/2021
hyundai;h-1-starex;11150;209000.0;diesel;2500.0;M;7.399999999999988;2.0;11/10/2019
hyundai;h-1-starex;15500;185000.0;diesel;2500.0;M;7.899999999999986;2.0;10/11/2019
hyundai;h-1-starex;2900;335000.0;petrol;2400.0;M;4.399999999999999;2.2;13/01/2021
hyundai;h-1-starex;10000;277000.0;diesel;2500.0;M;7.699999999999987;2.1000000000000005;17/07/2021
hyundai;h-1-starex;11000;315000.0;diesel;2500.0;M;5.899999999999993;1.8;19/05/2021
hyundai;h-1-starex;8350;156000.0;diesel;2500.0;M;4.599999999999998;2.2;07/06/2016
hyundai;h-1-starex;8200;255000.0;diesel;2500.0;M;6.299999999999992;1.8;01/09/2016
hyundai;h-1-starex;3800;300000.0;diesel;2500.0;M;4.799999999999997;2.1000000000000005;16/11/2021
hyundai;h-1-starex;17200;132000.0;diesel;2500.0;M;4.9999999999999964;2.2;15/03/2015
hyundai;h-1-starex;14699;126000.0;diesel;2500.0;M;7.199999999999989;2.3000000000000007;16/05/2019
hyundai;h-1-starex;14500;210000.0;diesel;2500.0;M;5.799999999999994;1.9000000000000001;11/07/2016
hyundai;h-1-starex;10800;142000.0;diesel;2500.0;M;7.299999999999988;2.2;09/02/2015
hyundai;h-1-starex;2950;280000.0;diesel;2500.0;M;4.199999999999999;1.9000000000000001;10/10/2016
hyundai;h-1-starex;8199;136000.0;diesel;2500.0;M;4.799999999999997;2.3000000000000007;05/12/2021
hyundai;h-1-starex;12500;189000.0;diesel;2500.0;M;7.599999999999987;2.0;28/09/2015
hyundai;h-1-starex;3400;390000.0;diesel;2500.0;M;5.499999999999995;2.4000000000000004;19/02/2019
hyundai;h-1-starex;3500;290000.0;petrol;2400.0;M;5.499999999999995;1.8;18/03/2020
hyundai;h-1-starex;16500;120000.0;diesel;2500.0;M;6.0999999999999925;2.4000000000000004;03/07/2016
hyundai;h-1-starex;3000;293000.0;diesel;2500.0;M;5.099999999999996;1.7;14/07/2021
hyundai;h-1-starex;10600;200000.0;diesel;2500.0;M;6.3999999999999915;2.2;26/10/2020
hyundai;h-1-starex;17000;120000.0;diesel;2500.0;M;6.0999999999999925;1.9000000000000001;14/02/2017
hyundai;h-1-starex;7000;250000.0;diesel;2500.0;M;7.399999999999988;2.1000000000000005;05/04/2017
hyundai;h-1-starex;5300;280000.0;petrol;2400.0;M;6.79999999999999;2.3000000000000007;20/02/2020
toyota;highlander;12000;173808.72;petrol;3300.0;J;5.799999999999994;2.0;10/04/2016
toyota;highlander;9400;305774.6;petrol;2400.0;J;5.299999999999995;1.7;11/10/2018
toyota;highlander;9500;241401.0;petrol;2400.0;J;6.199999999999992;2.1000000000000005;30/03/2017
toyota;highlander;8800;241803.335;petrol;2400.0;J;4.6999999999999975;1.7;23/06/2017
toyota;highlander;32300;95000.0;petrol;3500.0;J;4.299999999999999;2.1000000000000005;13/01/2015
toyota;highlander;22000;150000.0;petrol;3500.0;J;7.499999999999988;2.0;14/04/2019
toyota;highlander;32300;101000.0;petrol;3500.0;J;4.199999999999999;1.7;20/06/2019
toyota;highlander;15500;175000.0;petrol;3300.0;J;5.899999999999993;2.0;12/02/2018
toyota;highlander;46800;13500.0;petrol;3500.0;J;6.69999999999999;2.0;13/09/2018
toyota;highlander;21000;240000.0;petrol;3500.0;J;6.199999999999992;2.2;21/08/2021
toyota;highlander;29000;129000.0;petrol;3500.0;J;4.199999999999999;2.1000000000000005;27/09/2016
toyota;highlander;8500;289.6812;petrol;2400.0;J;6.299999999999992;2.1000000000000005;02/11/2018
toyota;highlander;17700;180000.0;petrol;3500.0;J;7.7999999999999865;2.1000000000000005;22/01/2016
toyota;highlander;11884;204.38618;petrol;2400.0;J;4.1;2.3000000000000007;07/07/2018
toyota;highlander;29900;98000.0;petrol;3500.0;J;5.899999999999993;1.9000000000000001;09/01/2016
toyota;highlander;7700;362000.0;petrol;2400.0;J;6.3999999999999915;2.2;13/02/2020
toyota;highlander;19500;141621.92;petrol;3500.0;J;5.099999999999996;2.1000000000000005;11/04/2015
toyota;highlander;36600;36000.0;petrol;3500.0;J;5.399999999999995;1.9000000000000001;05/08/2015
toyota;highlander;9999;178636.74;petrol;2400.0;J;7.299999999999988;1.9000000000000001;11/06/2020
toyota;highlander;18100;350000.0;petrol;3500.0;J;5.399999999999995;1.7;18/12/2016
toyota;highlander;9900;240560.92452;petrol;2400.0;J;5.399999999999995;2.1000000000000005;06/02/2018
toyota;highlander;19650;122309.84;petrol;3500.0;J;6.299999999999992;1.8;22/06/2019
toyota;highlander;21500;175000.0;petrol;3500.0;J;4.199999999999999;2.4000000000000004;13/10/2019
toyota;highlander;22900;141000.0;petrol;3500.0;J;4.0;2.2;19/10/2016
toyota;highlander;22000;149000.0;petrol;3500.0;J;6.499999999999991;2.2;27/06/2016
toyota;highlander;13000;160800.0;petrol;3500.0;J;6.0999999999999925;2.3000000000000007;26/03/2016
toyota;highlander;7800;402.335;petrol;3000.0;J;5.899999999999993;1.8;24/06/2019
toyota;highlander;17900;209214.2;petrol;2700.0;J;7.7999999999999865;2.1000000000000005;11/03/2016
toyota;highlander;33650;83736.0;petrol;3500.0;J;4.6999999999999975;1.8;08/10/2015
toyota;highlander;21400;102000.0;petrol;3500.0;J;5.399999999999995;2.0;28/05/2021
toyota;highlander;19480;56000.0;petrol;3500.0;J;4.1;1.7;17/06/2019
toyota;highlander;21500;137500.0;petrol;3500.0;J;4.899999999999997;2.0;15/08/2018
toyota;highlander;34000;51800.0;petrol;3500.0;J;5.699999999999994;1.9000000000000001;26/10/2015
toyota;highlander;6900;280000.0;petrol;3000.0;J;7.699999999999987;2.2;25/09/2021
toyota;highlander;21300;113000.0;petrol;3500.0;J;4.499999999999998;1.9000000000000001;27/07/2015
toyota;highlander;18990;131000.0;petrol;3500.0;J;4.299999999999999;1.8;23/07/2018
toyota;highlander;11408;65982.94;petrol;3300.0;J;4.599999999999998;1.9000000000000001;18/12/2016
toyota;highlander;25500;152000.0;petrol;3500.0;J;5.999999999999993;2.0;28/09/2020
toyota;highlander;17350;197132.0;petrol;3500.0;J;4.399999999999999;2.0;23/11/2019
toyota;highlander;16750;180000.0;petrol;3300.0;J;6.999999999999989;1.9000000000000001;30/09/2020
toyota;highlander;10600;186683.44;petrol;2400.0;J;6.69999999999999;2.0;27/02/2016
toyota;highlander;9999;428084.44;petrol;3300.0;J;4.0;2.4000000000000004;08/06/2021
toyota;highlander;8600;195000.0;petrol;3000.0;J;5.799999999999994;2.2;18/10/2017
toyota;highlander;16800;178000.0;petrol;3311.0;J;6.499999999999991;1.9000000000000001;31/05/2016
toyota;highlander;18600;257.4944;petrol;3500.0;J;5.199999999999996;2.1000000000000005;09/09/2015
toyota;highlander;21000;150000.0;petrol;3500.0;J;6.599999999999991;2.2;25/01/2020
toyota;highlander;18500;154000.0;petrol;3500.0;J;7.699999999999987;1.7;28/01/2021
toyota;highlander;20900;21000.0;petrol;2700.0;J;4.499999999999998;2.1000000000000005;25/12/2015
toyota;highlander;16500;223698.26;petrol;3500.0;J;5.199999999999996;2.0;28/10/2017
toyota;highlander;19500;81000.0;petrol;2700.0;J;4.899999999999997;2.3000000000000007;20/11/2015
toyota;highlander;13100;202776.84;petrol;3500.0;J;6.999999999999989;1.8;07/09/2016
toyota;highlander;30000;100000.0;petrol;3500.0;J;5.099999999999996;2.4000000000000004;06/06/2019
toyota;highlander;23500;177027.4;petrol;3500.0;J;7.299999999999988;2.2;09/05/2016
toyota;highlander;25900;158000.0;petrol;3500.0;J;4.6999999999999975;2.0;27/08/2016
toyota;highlander;27570;50126.11298;petrol;3500.0;J;6.3999999999999915;2.1000000000000005;12/09/2020
great-wall;hover;6900;145000.0;petrol;2400.0;J;7.599999999999987;2.1000000000000005;16/12/2016
great-wall;hover;4991;264000.0;petrol;2400.0;J;6.999999999999989;1.9000000000000001;14/01/2019
great-wall;hover;4000;11111.0;petrol;2400.0;J;5.499999999999995;1.7;16/09/2016
great-wall;hover;6500;165000.0;diesel;2800.0;J;7.899999999999986;1.7;22/03/2017
great-wall;hover;6300;230000.0;diesel;2800.0;J;5.099999999999996;2.0;06/08/2015
great-wall;hover;2700;180000.0;diesel;2800.0;J;6.999999999999989;2.3000000000000007;12/11/2015
great-wall;hover;6000;102000.0;petrol;2400.0;J;6.79999999999999;1.8;28/09/2016
great-wall;hover;4800;184000.0;petrol;2400.0;J;5.299999999999995;1.9000000000000001;05/08/2015
great-wall;hover;5700;152000.0;petrol;2400.0;J;7.899999999999986;1.9000000000000001;11/12/2021
great-wall;hover;7000;367.0;petrol;2400.0;J;5.899999999999993;2.0;09/06/2015
great-wall;hover;7350;146000.0;petrol;2400.0;J;4.0;2.3000000000000007;02/12/2021
great-wall;hover;6300;153000.0;diesel;2800.0;J;6.0999999999999925;1.7;10/05/2017
great-wall;hover-h3;7999;216000.0;petrol;2000.0;J;7.199999999999989;2.2;26/11/2018
great-wall;hover-h3;4300;30000.0;petrol;2400.0;J;4.399999999999999;1.8;14/08/2019
great-wall;hover-h3;8200;105000.0;petrol;2000.0;J;4.199999999999999;2.2;08/02/2021
great-wall;hover-h3;11900;31000.0;petrol;2000.0;J;5.699999999999994;2.1000000000000005;13/11/2015
great-wall;hover-h3;6893;100000.0;petrol;2000.0;J;4.299999999999999;2.4000000000000004;19/02/2019
great-wall;hover-h3;12500;94000.0;petrol;2000.0;J;5.599999999999994;2.2;10/04/2020
great-wall;hover-h3;6400;220000.0;petrol;2000.0;J;5.199999999999996;2.0;30/01/2018
great-wall;hover-h3;6900;212000.0;petrol;2000.0;J;6.79999999999999;1.8;16/12/2015
great-wall;hover-h3;5900;249000.0;diesel;2800.0;J;7.499999999999988;2.3000000000000007;19/07/2021
great-wall;hover-h3;16250;52000.0;petrol;2000.0;J;4.199999999999999;2.3000000000000007;29/10/2019
great-wall;hover-h3;11250;43000.0;petrol;2000.0;J;7.7999999999999865;1.9000000000000001;26/04/2017
great-wall;hover-h3;8200;105000.0;diesel;2800.0;J;7.399999999999988;1.9000000000000001;13/02/2020
great-wall;hover-h3;16499;38000.0;petrol;2000.0;J;7.699999999999987;2.3000000000000007;10/05/2020
great-wall;hover-h3;6500;120000.0;petrol;2000.0;J;4.299999999999999;1.9000000000000001;20/02/2016
great-wall;hover-h3;15000;30120.0;petrol;2000.0;J;4.399999999999999;2.3000000000000007;13/08/2018
great-wall;hover-h3;12700;73000.0;petrol;2000.0;J;7.399999999999988;1.8;19/06/2016
great-wall;hover-h3;12692;66727.0;petrol;2000.0;J;7.7999999999999865;2.0;11/09/2021
great-wall;hover-h3;6700;83000.0;petrol;2000.0;J;6.599999999999991;1.9000000000000001;20/12/2021
great-wall;hover-h3;11790;81000.0;petrol;2000.0;J;6.999999999999989;2.0;24/07/2019
great-wall;hover-h3;6400;220000.0;petrol;2000.0;J;5.999999999999993;2.2;03/11/2018
great-wall;hover-h3;6899;212000.0;petrol;2000.0;J;5.299999999999995;2.3000000000000007;15/06/2018
great-wall;hover-h5;9500;157000.0;diesel;2000.0;J;7.399999999999988;2.4000000000000004;30/06/2020
great-wall;hover-h5;9000;109000.0;diesel;2000.0;J;4.199999999999999;2.0;31/03/2021
great-wall;hover-h5;13370;69000.0;diesel;2000.0;J;6.79999999999999;2.4000000000000004;28/12/2021
great-wall;hover-h5;9200;85000.0;diesel;2000.0;J;7.399999999999988;2.2;28/08/2016
great-wall;hover-h5;12800;29000.0;petrol;2400.0;J;5.399999999999995;1.7;05/01/2021
great-wall;hover-h5;7000;120000.0;petrol;2400.0;J;5.999999999999993;2.3000000000000007;12/11/2017
great-wall;hover-h5;8700;120000.0;diesel;2000.0;J;6.999999999999989;2.4000000000000004;06/02/2018
great-wall;hover-h5;11150;56000.0;petrol;2400.0;J;6.599999999999991;2.0;01/08/2017
great-wall;hover-h5;8800;132000.0;diesel;2000.0;J;7.699999999999987;2.2;22/11/2018
great-wall;hover-h5;10000;67000.0;diesel;2000.0;J;6.0999999999999925;1.7;21/10/2015
great-wall;hover-h5;7350;190000.0;petrol;2400.0;J;4.599999999999998;2.3000000000000007;03/06/2015
great-wall;hover-h5;9500;50000.0;diesel;2000.0;J;5.899999999999993;1.9000000000000001;09/08/2018
great-wall;hover-h5;8990;93000.0;diesel;2000.0;J;4.599999999999998;1.9000000000000001;21/05/2018
great-wall;hover-h5;6800;164000.0;diesel;2000.0;J;4.899999999999997;2.2;02/10/2018
great-wall;hover-m4;6900;209000.0;petrol;1500.0;J;4.0;2.1000000000000005;05/06/2018
hyundai;i30;5500;178000.0;petrol;1400.0;C;4.499999999999998;2.4000000000000004;19/03/2017
hyundai;i30;6500;155000.0;petrol;1400.0;C;4.199999999999999;2.1000000000000005;12/11/2020
hyundai;i30;6450;110000.0;petrol;1400.0;C;4.199999999999999;2.3000000000000007;17/07/2020
hyundai;i30;7500;200000.0;petrol;1400.0;C;4.199999999999999;1.7;13/01/2021
hyundai;i30;6899;107000.0;petrol;1400.0;C;6.0999999999999925;2.2;07/05/2019
hyundai;i30;7499;142000.0;petrol;1400.0;C;6.89999999999999;1.8;17/04/2020
hyundai;i30;6399;212200.0;petrol;1400.0;C;6.79999999999999;2.0;19/02/2016
hyundai;i30;9982;143000.0;petrol;1600.0;C;6.599999999999991;1.8;04/09/2015
hyundai;i30;6000;96000.0;petrol;1400.0;C;4.499999999999998;2.0;10/07/2019
hyundai;i30;7190;101000.0;petrol;1600.0;C;4.799999999999997;2.2;07/10/2018
hyundai;i30;6400;166000.0;petrol;1400.0;C;4.1;1.8;08/03/2019
hyundai;i30;9800;150.0;diesel;1400.0;C;6.3999999999999915;1.8;29/01/2020
hyundai;i30;9500;70000.0;petrol;1600.0;C;4.199999999999999;1.9000000000000001;27/04/2017
hyundai;i30;5600;132000.0;petrol;1400.0;C;6.599999999999991;2.0;08/01/2020
hyundai;i30;8300;149530.0;petrol;1600.0;C;4.9999999999999964;1.9000000000000001;15/03/2015
hyundai;i30;5500;227000.0;diesel;1600.0;C;4.499999999999998;1.9000000000000001;09/05/2018
hyundai;i30;6550;147000.0;petrol;1600.0;C;4.899999999999997;2.3000000000000007;11/08/2021
hyundai;i30;9750;110000.0;petrol;1600.0;C;7.399999999999988;1.8;21/11/2020
hyundai;i30;5650;133800.0;petrol;1400.0;C;4.9999999999999964;2.4000000000000004;15/02/2021
hyundai;i30;8800;45000.0;petrol;1400.0;C;4.899999999999997;2.0;01/11/2020
hyundai;i30;6500;333000.0;diesel;1600.0;C;4.9999999999999964;2.4000000000000004;30/11/2016
hyundai;i30;10350;90.0;petrol;1600.0;C;4.899999999999997;1.8;08/11/2021
hyundai;i30;6400;125000.0;petrol;1400.0;C;7.199999999999989;2.4000000000000004;04/02/2019
hyundai;i30;5700;145000.0;petrol;1400.0;C;7.299999999999988;2.2;08/01/2018
hyundai;i30;5300;171000.0;petrol;1400.0;C;5.199999999999996;1.7;06/02/2019
hyundai;i30;10800;28700.0;petrol;1600.0;C;5.599999999999994;2.3000000000000007;01/08/2016
hyundai;i30;6400;149000.0;petrol;1400.0;C;7.7999999999999865;2.1000000000000005;10/10/2020
hyundai;i30;7200;87000.0;petrol;1400.0;C;5.199999999999996;1.8;20/10/2017
hyundai;i30;5550;250000.0;petrol;1400.0;C;7.199999999999989;2.4000000000000004;06/12/2018
hyundai;i30;6417;174000.0;petrol;1400.0;C;5.399999999999995;2.4000000000000004;24/07/2016
hyundai;i30;9450;89350.0;petrol;1600.0;C;7.399999999999988;1.9000000000000001;06/12/2021
hyundai;i30;9550;90250.0;petrol;1600.0;C;7.7999999999999865;2.1000000000000005;06/04/2019
hyundai;i30;9700;116000.0;diesel;1600.0;C;7.099999999999989;2.4000000000000004;10/12/2015
hyundai;i30;6799;92012.0;petrol;1400.0;C;5.399999999999995;1.8;15/01/2015
hyundai;i30;9950;114000.0;diesel;1400.0;C;7.699999999999987;1.7;06/12/2018
hyundai;i30;5000;157000.0;petrol;1600.0;C;4.299999999999999;1.9000000000000001;18/01/2015
hyundai;i30;7500;203000.0;diesel;1600.0;C;6.999999999999989;2.0;30/04/2016
hyundai;i30;5400;130000.0;petrol;1400.0;C;4.499999999999998;1.8;22/01/2017
hyundai;i30;7770;122000.0;petrol;1600.0;C;4.499999999999998;2.3000000000000007;24/06/2020
hyundai;i30;12700;81000.0;petrol;1600.0;C;5.499999999999995;2.0;29/07/2019
hyundai;i30;6300;155000.0;petrol;1400.0;C;7.599999999999987;1.8;04/05/2018
hyundai;i30;5300;205000.0;petrol;1400.0;C;6.999999999999989;2.2;13/02/2019
hyundai;i30;7300;100000.0;petrol;1400.0;C;4.599999999999998;2.1000000000000005;25/06/2016
hyundai;i30;6666;114000.0;petrol;1400.0;C;7.699999999999987;2.1000000000000005;21/04/2020
hyundai;i30;7000;129000.0;petrol;1400.0;C;7.7999999999999865;2.3000000000000007;25/07/2016
hyundai;i30;6900;200000.0;diesel;1582.0;C;4.6999999999999975;1.8;22/12/2021
hyundai;i30;9507;20000.0;petrol;1600.0;C;6.79999999999999;2.1000000000000005;05/07/2016
hyundai;i30;6000;107000.0;petrol;1400.0;C;6.499999999999991;2.0;11/02/2021
hyundai;i30;8150;150000.0;petrol;1400.0;C;6.0999999999999925;1.7;26/02/2015
hyundai;i30;6200;128000.0;petrol;1400.0;C;7.099999999999989;1.8;29/09/2018
hyundai;i30;5250;186000.0;petrol;1400.0;C;6.0999999999999925;2.3000000000000007;05/04/2019
hyundai;i30;5300;188000.0;petrol;1400.0;C;5.399999999999995;1.8;13/09/2016
hyundai;i30;9999;114000.0;petrol;1400.0;C;4.599999999999998;2.2;07/06/2019
hyundai;i30;5900;120000.0;petrol;1400.0;C;7.299999999999988;2.3000000000000007;11/01/2020
hyundai;i30;6450;150000.0;petrol;1400.0;C;7.7999999999999865;2.2;09/09/2019
hyundai;i30;9400;136000.0;petrol;1600.0;C;7.699999999999987;1.7;18/08/2019
hyundai;i30;7000;138841.0;petrol;1396.0;C;5.899999999999993;1.7;21/02/2015
hyundai;i30;8900;74000.0;petrol;1600.0;C;4.199999999999999;2.4000000000000004;13/10/2021
hyundai;i30;5300;140000.0;petrol;1600.0;C;7.499999999999988;2.2;23/07/2020
